bootstrap_id,diff_cumret_sticky_minus_static,diff_annret_sticky_minus_static,diff_sharpe_sticky_minus_static,diff_mdd_sticky_minus_static
82,0.0306032571833057,0.010107673273321627,0.044433597595383345,0.033947621166469766
83,-0.7759057753975629,-0.25000332951438753,-1.0387739472829218,0.029184803296415374
84,-0.17095051857971777,-0.06892303233912123,-0.28470463848867983,-0.05867319827328432
85,-0.491680810025944,-0.16516397147128337,-0.5336903315204826,0.012331763435598164
86,0.1914686479973844,0.08133030310599576,0.352553850880835,0.07734048991906017
87,-1.153402658664746,-0.32860786035785416,-1.4256590808951275,-0.024769382561600328
88,-0.3239541639079647,-0.1740037705026437,-0.9947843513354019,-0.15681931375259706
89,-0.07427447711709678,-0.0338141661469018,-0.15881584834124396,-0.007454511579883083
90,-0.3057470713451511,-0.11560550291514948,-0.4621516050252407,-0.0293085963725358
91,0.31939334429360255,0.10041841792133188,0.45613402110423173,0.014911604588928484
92,0.028012465460421687,0.013165414079387094,0.028358489190753046,0.09534744187187971
93,-0.18556985716915286,-0.08371912816677352,-0.42334165679116254,0.04847077610804651
94,-0.03403283822780123,-0.009797266477205913,-0.06198342102871446,0.003309892461208941
95,-0.016347323303607664,-0.008017326390184487,-0.05025916699512645,-0.06619894689857786
96,-0.19331635420889715,-0.07443145763142267,-0.3217343255778425,-0.019102061541675264
97,-0.2698842777321243,-0.11644361329762243,-0.5449579013516996,-0.030875109434446713
98,-0.41653298754753076,-0.13393747486918617,-0.5090150276081242,-0.03210841077684223
99,-0.8343038252032688,-0.25713247578497134,-0.931483872072557,-0.02695053034390915
100,0.11447747067499092,0.04364650048167018,0.15713654718057768,-0.08869283955692975
101,-0.2874242623832892,-0.11119309795013899,-0.4786005617035781,0.0029482471898966134
102,-0.020372704392342067,-0.006864184482377134,-0.07672761200483835,0.010893352974190362
103,-0.69900357282294,-0.2325658265988031,-1.073234199781316,0.023334812007787642
104,-0.6435494407010546,-0.26122349181325677,-1.122026060874042,-0.07806080214450206
105,-0.04967349852490077,-0.018994117704294933,-0.08141306388483216,-0.025693058651518164
106,0.23423041483997142,0.09982737690082455,0.3938929146445185,-0.0009047171371041607
107,-0.1279239265738379,-0.05865220022744788,-0.316269199214539,0.008324440641803932
108,-0.4969349924336376,-0.20382325428280101,-0.8137632877029313,-0.12965970543294503
109,-0.04262668376993273,-0.01617556629750161,-0.07002483320332198,-0.022638023954579034
110,-0.9867820766249658,-0.32885952754608927,-1.3636663295411344,-0.08327818592897807
111,-0.4787289789017264,-0.17465564951228418,-0.776232358958002,-0.0391922109457562
112,-0.3900107017135329,-0.17181574845227876,-0.7221448549873056,-0.038557378574962664
113,-0.4961231613097268,-0.13613012997070606,-0.7740321385818343,-0.01039730908182157
114,-0.27114601078585876,-0.13988314379093436,-0.6699285416444563,-0.025046515780979495
115,-0.06955660832434574,-0.02991293883086188,-0.13143669402469974,-0.05637481457875204
116,-0.022915675909862543,-0.01082727713959264,-0.06111715816420665,-0.0028932980756927185
117,-0.19832047915001194,-0.07979789207689136,-0.32655612032111975,0.0077964667215705274
118,0.06417974627520251,0.023436991512123084,0.11296681251978213,0.025072292000886676
